"Reza Feiz","Phase Design","Reza Feiz","BBC2 Chair","323.654.0299","COM","","32W x 33D x 25H w/ 15SH","","","$1030","$2060",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The cantilevered houses that pepper Reza’s neighborhood in the Hollywood Hills are the inspiration for the BBC2 series.These houses jet out from the hills and seem magically suspended over the Los Angeles landscape. Like the architecture, the BBC2 plays with balance, structure,and functionality. The one-foot overhang creates a unique harmony with the base and serves as a backrest.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","5yds","","","",""
"Reza Feiz","Phase Design","Reza Feiz","BBL Love Seat","323.654.0299","COM","","25H x 66W x 33D w/ 15SH","","","$1635","$3270",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The cantilevered houses that pepper Reza’s neighborhood in the Hollywood Hills are the inspiration for the bb series. These houses jut out from the hills and seem magically suspended over the Los Angeles landscape. The one-foot overhang creates a unique harmony with the base and can serve as a backrest, armrest or a ledge for drinks.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","8yds","","","",""
"Reza Feiz","Phase Design","Reza Feiz","BBXL Sofa","323.654.0299","COM","","25H x 94W x 33D w/ 15SH w/ BBC Chair","","","$2065","$4130",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The cantilevered houses that pepper Reza’s neighborhood in the Hollywood Hills are the inspiration for the bb series.These houses jut out from the hills and seem magically suspended over the Los Angeles landscape. The one-foot overhang creates a unique harmony with the base and can serve as a backrest, armrest or a ledge for drinks.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","11yds","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Bikini Chair","323.654.0299","Walnut & COM","","27W x 27D x 27H w/16SH","","","$730","$1460",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Fashioned with the geometry of a cube in mind, the  proportions of this chair are a self-contained exercise in simplicity. The walnut arms border the suspended back and seat to create a compact and functional seat. The name bikini is derived from the bathing suit, referencing the separate back and seat rest. This whimsical word helps subdue the strong mathematical feel of the piece.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","1.5yds","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Pose Chair","323.654.0299","Walnut & COM","","32W x 30D x 27.75H w/14SH","","Chair","$860","$1720",".5","Ottoman","$1200","$600",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","One of the designer’s first pieces, the classic proportions of the pose chair make it a great staple for any room. Sturdy and poised, the chair and ottoman offer a perfect combination of clean lines while evoking a relaxed air of comfort.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Pangaea Table - Upholstered","323.654.0299","Birch & COM","","Size shown: Full series","","Piece A - 18.5D x 26W x 16H","$350","$700",".5","Piece B - 17.5D x 43.25W x 12H","$840","$420",".5","Piece C - 26.75D x 26.75W x 8H","$630","$315",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Like the separation of the continents, the Pangaea elements begin clustered in relation but can drift apart to form unique individual islands. Building upon this relationship, the Pangaea family consists of three different components that can be can be used as ottomans, stools or side tables and can be positioned in a myriad of formations to address different needs. Pangea can be purchased individually or in any combination.Please account for additional cost for COL.","Available as set (Add $50 for COL)","","Catalog","Tables","1.5","1.5","1.5","",""
"Reza Feiz","Phase Design","Reza Feiz","Pangaea Seating","323.654.0299","Birch & COM","","Size shown: Full series","","Chaise - 34.5D x 83.375W x 25H","$2235","$4470",".5","Chair A - 35.5D x 37.625W x 25H"," $2750","$1375",".5","Chair B - 36.375D x 37W x 25H","$2580","$1290",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Unique angles inspired by clustered continental formations set this seating element apart from conventional sofas. Offered as a sofa or sectional and available in COM upholstery in addition to suggested fabrics. Seating pieces can also be sourced individually and in a myriad of different formations.Please account for additional cost for COL.","Available as set (Add $50 for COL)","","Catalog","Seating","15.5","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Trax Chair","323.654.0299","Walnut, white oak, or ebonized oak & COM","","26W x 39D x 34H w/ 15SHShown w/ arms & Ottoman","","Standard - 26W x 39D x 34H w/ 15SH","$1015","$2030",".5","With arms - 30W x 39D x 34H w/ 15SH","$2360","$1180",".5","Ottoman - 26W x 20D x 15H","$920","$460",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The Trax Lounge & Ottoman’s dramatic profile makes it an instant head turner. Its bold solid wood beam legs provide a sense of balance & luxurious precision. In addition the angled back, lumbar support system, and head rest create a truly relaxing environment.  The cushions are constructed of low density memory foam which mold themselves to the shape of the body for maximum comfort.Please account for additional cost for COL.","Walnut/ oak/ ebonized oak (Add $50 for COL)","","Catalog","Seating","5","5","2","",""
"Reza Feiz","Phase Design","Reza Feiz","Trax Bed","323.654.0299","Walnut & COM","","Size shown:94.5W x 68D x 37H","","Queen - 94.5W x 68D x 37H","$2750","$5500",".5","King - 94.5W x 84D x 37H","$5840","$2920",".5","California king - 98.5W x 80D x 37H","$6190","$3095",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Trax bed’s profile and angled head board create a dramatic addition to any bedroom. Its bold solid wood beam legs provide a sense of balance & luxurious precision, while supporting a fully upholstered frame. The purposeful head board promotes a comfortable position to sit up, lean back, and relax, while the extended head board sides create a cove that cradles the mattress.Please account for additional cost for COL.","Walnut/ oak/ ebonized oak (Add $50 for COL)","","Catalog","Miscellaneous","10","11","12","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Coffee Table - 32 Wood","323.654.0299","Wood & steel","","32Dia x 14H","","Powder coat base (flat or gloss, black or white)","$995","$1990",".5","Chrome","$2270","$1135",".5","Smoked brass","$2400"," $1200",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","Walnut/ oak/ ebonized oak","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Coffee Table - 32 Glass","323.654.0299","Glass & steel","","32Dia x 14H","","Powder coat base (flat or gloss, black or white)","$700","$1400",".5","Chrome","$1680","$840",".5","Smoked brass","$1780","$890",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Coffee Table - 32 Smoked","323.654.0299","Smoked glass & steel","","32Dia x 14H","","Powder coat base (flat or gloss, black or white)","$725","$1450",".5","Chrome","$1720","$860",".5","Smoked brass","$1820","$910",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Ottoman - 32","323.654.0299","Steel & COM","","32Dia x 15H","","Powder coat base (flat or gloss, black or white)","$870","$1740",".5","Chrome","$2040","$1020",".5","Smoked brass","$2160","$1080",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","2","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Coffee Table - 42 Wood","323.654.0299","Wood & steel","","42Dia x 14H","","Powder coat base (flat or gloss, black or white)","$1475","$2950",".5","Chrome","$3310","$1665",".4969788519637462","Smoked brass","$3440","$1720",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","Walnut/ oak/ ebonized oak","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Coffee Table - 42 Glass","323.654.0299","Glass & steel","","42Dia x 14H","","Powder coat base (flat or gloss, black or white)","$930","$1860",".5","Chrome","$2200","$1110",".4954545454545455","Smoked brass","$2350","$1175",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Coffee Table - 42 Smoked","323.654.0299","Smoked glass & steel","","42Dia x 14H","","Powder coat base (flat or gloss, black or white)","$960","$1920",".5","Chrome","$2280","$1140",".5","Smoked brass","$2400","$1200",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Ottoman - 42","323.654.0299","Steel & COM","","42Dia x 15H","","Powder coat base (flat or gloss, black or white)","$1005","$2010",".5","Chrome","$2380","$1190",".5","Smoked brass"," $2510","$1255",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","3","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Dining Table - 54 Wood","323.654.0299","Walnut, white oak, or ebonized oak, & steel  ","","54Dia x 29.75H","Light","Powder coat base (flat or gloss, black or white)","$2660","$5320",".5","Chrome","$5530","$2765",".5","Smoked brass","$5690","$2845",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. This dynamic dining table will be the conversation starter at your next dinner party.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Dining Table - 60 Wood","323.654.0299","Walnut, oak, or ebonized oak & steel","","60Dia x 29.75H","","Powder coat base (flat or gloss, black or white)","$3045","$6090",".5","Chrome","$6310","$3155",".5","Smoked brass","$6480","$3240",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. This dynamic dining table will be the conversation starter at your next dinner party.","Walnut/ oak/ ebonized oak","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Dining Table - 54 Glass","323.654.0299","Glass & steel","","54Dia x 29.75H","","Powder coat base (flat or gloss, black or white)","$2720","$5440",".5","Chrome","$5650","$2825",".5","Smoked brass","$5810","$2905",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. This dynamic dining table will be the conversation starter at your next dinner party.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Dining Table - 54 Marble","323.654.0299","Carrera marble & steel","","54Dia x 29.75H","","Powder coat base (flat or gloss, black or white)","$3500","$7000",".5","Chrome","$7120","$3560",".5","Smoked brass","$7280","$3640",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. This dynamic dining table will be the conversation starter at your next dinner party.","","","Catalog","Tables","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Bench - Wood","323.654.0299","Walnut, white oak, or ebonized oak & steel","","60W x 22D x 13.75H","","Powder coat base (flat or gloss, black or white)","$1540","$3080",".5","Chrome","$3580","$1790",".5","Smoked brass","$3790","$1895",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.","Walnut/ oak/ ebonized oak ","","Catalog","Seating","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Bench - Upholstered","323.654.0299","Steel & COM","","60W x 22D x 14H","","Powder coat base (flat or gloss, black or white)","$1280","$2560",".5","Chrome","$3070","$1535",".5","Smoked brass","$3280","$1640",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Blending sloping angles and taut lengths of bent metal are a modern interpretation of the wiry idea initially conceived by Warren Platner. The series is made up of a suite of wire tables, side tables and benches and fitted with luxurious solid wood or upholstered tops.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","3","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Floor Light - 60","323.654.0299","Steel & light w/ optional shade","","18.5Dia x 60H","","Powder coat base (flat or gloss, black or white)","$585","$1170",".5","Chrome","$1420","$710",".5","Smoked brass","$1630","$815",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","The wired floor lights add drama and intrigue to any environment. The shell of the two wired side tables function as the housing for the lighting element and stretch from there to the floor, creating a commanding presence. The lights are available in two lengths; 54” and 60” towers. By experimenting with different bulbs, dramatic shadow effects can be created. Indoor use only.","Optional shade","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Italic Lounge Chair","323.654.0299","Steel & COM","","39.5L x 25.5W x 29H w/ ottoman","","Powder coat base (flat or gloss, black or white)","$925","$1850",".5","Chrome","$2130","$1065",".5","Smoked brass","$2240","$1120",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The wired italic lounge takes its cues from the wired family yet the spokes are all angled forward- thus the name italic. This juxtaposition between the forward leaning spokes and angled back create a unique and dynamic dialogue between the forms. Lounge and ottoman can be purchased individually or as a pair. Available for indoor or outdoor use.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","3","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Italic Ottoman","323.654.0299","Steel & COM","","25.5L x 25.5W x 15H w/ chair","","Powder coat base (flat or gloss, black or white)","$425","$850",".5","Chrome","$1070","$535",".5","Smoked brass","$1140","$570",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The wired italic lounge takes its cues from the wired family yet the spokes are all angled forward- thus the name italic. This juxtaposition between the forward leaning spokes and angled back create a unique and dynamic dialogue between the forms. Lounge and ottoman can be purchased individually or as a pair. Available for indoor or outdoor use.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","2","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Wired Italic Chaise","323.654.0299","Steel & COM","","80L x 28.5W x 19H","Light","Powder coat base (flat or gloss, black or white)","$1195","$2390",".5","Chrome","$2810","$1405",".5","Smoked brass","$2990","$1495",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The wired italic chaise takes its cues from the wired family yet the spokes are all angled forward- thus the name italic. This juxtaposition between the forward leaning spokes and angled back create a unique and dynamic dialogue between the forms. Available for indoor or outdoor use.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","6 yds","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Inner Beauty Light - 72","323.654.0299","Steel, linen, & Light","","24Dia x 72H","","Powder coat base (flat or gloss, black or white)","$840","$1680",".5","Chrome","$2190","$1095",".5","Smoked brass","$2380","$1190",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The Inner Beauty light’s prominent solid steel tubing, inspired by a Roman column, encases a loose inner shade. This subtle yet commanding lighting solution illuminates your environment with a determined glow.","Includes inner linen shade","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Inner Beauty Light - 56","323.654.0299","Steel & Light","","20Dia x 56H","","Powder coat base (flat or gloss, black or white)","$670","$1340",".5","Chrome","$1720","$860",".5","Smoked brass","$1860","$930",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","The Inner Beauty light’s prominent solid steel tubing, inspired by a Roman column, encases a loose inner shade. This subtle yet commanding lighting solution illuminates your environment with a determined glow.","Includes inner linen shade","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Cini Chandelier","323.654.0299","Steel & Light","","25Dia x 25H","","Powder coat base (flat or gloss, black or white)","$495","$990",".5","Chrome","$1370","$685",".5","Smoked brass","$1470","$735",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Cini chandelier draws it’s name from the porcini mushroom from which it is visually related. The shell of the chandelier functions as the housing for the ilghting element, creating an intriguing material dialogue. By experimenting with different bulbs, dramatic shadow effects can be created. Like its fungi relatives, Cini chandelier is available individually or in clusters. Indoor use only.","Includes ceiling canopy","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Cini Floor Light","323.654.0299","Steel & Light","","Both sizes shown","","25Dia x 56H - Powder coat base (flat or gloss, black or white)","$665","$1330",".5","25Dia x 64H - Powder coat base (flat or gloss, black or white)","$1450","$725",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Cini floor lamps draw their name from the porcini mushroom from which they are visually related. The shell of the floor lamp functions as the housing for the lighting element, creating an intriguing material dialogue. By experimenting with different bulbs, dramatic shadow effects can be created. Like its fungi relatives, Cini floor lamps are available individually or in clusters. Indoor use only.","","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Lipstick Light ","323.654.0299","Steel & Light","","Both sizes shown","","10Dia x 42H - Powder coat flat white with colored base","$390","$780",".5","10Dia x 52H - Powder coat flat white with colored base","$900","$450",".5","please inquire for additional options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Like their namesake, lipstick, which adds color and texture to lips, the Lipstick lights add mood and ambiance to any setting. Angle cut steel tubing tops with contrasting bases available in various powder coat colors. Tops swivel to control direction of light.","Please inquire for color options","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Lipstick Table Light","323.654.0299","Steel & Light","","Both sizes shown","","4Dia x 11H - Powder coat flat white with colored base","$170","$340",".5","4Dia x 14.5H - Powder coat flat white with colored base","$390","$195",".5","please inquire for additional options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Like their namesake, lipstick, which adds color and texture to lips, the Lipstick lights add mood and ambiance to any setting. Angle cut steel tubing tops with contrasting bases available in various powder coat colors. Tops swivel to control direction of light.","Please inquire for color options","","Catalog","Lighting","","","","",""
"Reza Feiz","Phase Design","Reza Feiz","Maxell Series","323.654.0299","Walnut & COM","","Sofa shown:36D x 83W x 26H w/ 15SH","None","Chair- 36d x 30w x 26hw/15","$1140","$2280",".5","Loveseat - 36d x 58w x 26hw/15","$3440","$1720",".5","Sofa - 36d x 83w x 26hw/15","$4470","$2235",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4-6wks","","Clean lines, harmonious proportions and intriguing angles all unify to form the Maxell Chair, Loveseat, & Sofa. The unique Y-shaped upholstered body floats effortlessly between a frame of solid wood arms. The chair combines sleek lines and purposeful comfort. Memory foam back pillow accent the sofa and add an inviting touch of relaxation.Please account for additional cost for COL.","Add $50 for COL","","Catalog","Seating","3.5","6","8","",""
"Steven Miller","steven miller","","Gem #2","","Lucite & brass","","18D x 35.5W x 22H","None","","","$2900","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","n/a","","An exploration of the reflective and the invisible, the Gem Series combines the ephemeral and subliminal with artful function.","","","Catalog","Tables","","","","",""
"Yaffe Mays","Yaffe Mays","Rebecca Yaffe","Wholeness","","Madrone w/ optional tweed cushion","","28W x 50.8H x 35.825D","None","","$5000","$10000",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12wks","","A refined and beautiful iteration of the classic wingback for modern interiors. An exploration of the form, the wingchair defines space within a room - in fact, that was its original function: to provide a draft-free, or at least, less drafty, space beside a fire. While most chairs occupy space, these chairs create it. Staves of wood are joined along their long edges to make curved surfaces. It is an old technique. Each chair is handmade and slightly unique.","","Consigned","Catalog","Seating","","","","",""
"Yaffe Mays","Yaffe Mays","Rebecca Yaffe","Personhood","","Walnut & leather","","30W x 59.875H x 34.5D","None","","$5000","$10000",".5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12wks","","A modern interpretation of the porter's chair hand crafted in wood. No machines used. The concept for the chair was born in response to the brief for an exhibition titled dubh. Dubh is the Irish word for black or darkness. 'Personhood' is made from French and Irish walnut with a dark leather cushion. The idea was to create a vessel somewhere between a cradle and a coffin.Each chair is handmade and slightly unique.","","Consigned","Catalog","Seating","","","","",""
"Yaffe Mays","Yaffe mays","Rebecca Yaffe","Skew","","Irish sycamore & oak","","19.5W x 22H x 10D","None","","$2200","$4400",".5","please inquire for additional options & sizes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12wks","","An exercise in the unordinary, the usual scale of doors and handles are skewed. The proportions purposely narrow and widen in unusual ways.Originally produced by Rebecca Yaffe for an Irish show ""Ecology, Technology, Mythology."" The genesis was as an experiment in  the technology part and CNC milling. In the end the electronics couldn't keep up. This turned the focus to complications created by hand and the evolution of traditional craftsmanship techniques and how they can be applied to modern making and beyond. Each box is handmade and slightly unique.","","Consigned","Catalog","Casegoods","","","","",""
"Yaffe Mays","Yaffe Mays","Rebecca Yaffe","Zaftig","","Irish sycamore & oak","","19.5W x 22H x 10D","None","","$2200","$4400",".5","please inquire for additional options & sizes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12wks","","Interesting lines are created in the textured and deep set grooves on the doors. A collaboration by Laura Mays and Rebecca Yaffe for an Irish show. The genesis was as an experiment in  the technology part and CNC milling. In the end the electronics couldn't keep up. This turned the focus to complications created by hand and the evolution of traditional craftsmanship techniques and how they can be applied to modern making and beyond. Each box is handmade and slightly unique.","","Consigned","Catalog","Casegoods","","","","",""
"Yaffe Mays","Yaffe Mays","Rebecca Yaffe","Mrs. Willoughby","","Oak & wool shade","","12W x 13H x 8D","None","Green, blue, or white","$200","$495",".595959595959596","please inquire for additional options","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4 weeks","","Inspired by a Donald Judd essay, ""It's Hard to Find a Good Lamp."" Developed as part of a College of the Redwoods course taught by Laura Mays, the lamp is crafted from sustainable materials.The shade is produced by wrapping wool leftovers around a wooden form with glue, and left to dry over night.","","Consigned","Catalog","Lighting","","","","",""
"Yaffe Mays","Yaffe Mays","Rebecca Yaffe","Scraps","","Irish sycamore & oak","","19.5W x 22H x 10D","None","","$2200","$4400",".5","please inquire for additional options & sizes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12wks","","Originally produced by Rebecca Yaffe for an Irish show ""Ecology, Technology, Mythology."" The genesis was as an experiment in  the technology part and CNC milling. In the end the electronics couldn't keep up. This turned the focus to complications created by hand and the evolution of traditional craftsmanship techniques and how they can be applied to modern making and beyond. Each box is handmade and slightly unique.","","Consigned","Catalog","Casegoods","","","","",""
